word,freqlivres,freqfilms,ratio,zipf_livres,zipf_films,cgrams,tier
miraud,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
miroiterie,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
moderniste,0.0700,0.0200,2.6667,1.8451,1.3010,"ADJ, NOM",expert
monosyllabique,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
mâchouilleur,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
mécaniser,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
médicamenter,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
médicamenteux,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
méthodologique,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
neurophysiologie,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
neutralisateur,0.0700,0.0200,2.6667,1.8451,1.3010,"ADJ, NOM",expert
niébé,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
néanderthalien,0.0700,0.0200,2.6667,1.8451,1.3010,"ADJ, NOM",expert
oblitéré,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
obsolescence,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
orbitaire,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
palmaire,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
papillote,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
patagonien,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
pinéal,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
piétonnier,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
pleurnicherie,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
pleyel,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
polissoir,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
populisme,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
poussoir,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
prouvable,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
prétentaine,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
purgation,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
purge,1.3500,0.5000,2.6667,3.1303,2.6990,NOM,intermediaire
putréfier,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
pylore,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
pâturin,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
périgée,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
pétrel,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
quadri,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
racornir,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
radinerie,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
radioguidage,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
ragaillardir,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
ravigotant,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
recuire,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
reformation,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
rhododendron,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
ronchonneur,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
rondache,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
rondeau,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
réassurer,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
réconciliateur,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
réendosser,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
rétinite,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
saigneur,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
sauvagesse,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
savater,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
sclérosé,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
scrofule,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
secoueur,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
signifié,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
spasmophile,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
spinnaker,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
spéléologie,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
stratosphérique,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
subventionné,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
sudoripare,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
sunna,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
superlatif,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
suralimenter,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
surclasser,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
synchronique,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
sémitique,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
sérosité,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
tamouré,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
tarse,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
taxation,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
toltèque,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
torpillé,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
torréfaction,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
touque,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
tournebroche,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
trachome,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
training,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
trave,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
tripode,0.0700,0.0200,2.6667,1.8451,1.3010,"ADJ, NOM",expert
truster,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
upanishad,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
varia,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
vendable,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
venté,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
vocaliste,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
volailler,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
wapiti,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
weltanschauung,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
yachtman,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
ébahir,0.0700,0.0200,2.6667,1.8451,1.3010,VER,expert
éclisse,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
élisabéthain,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
éléphantesque,0.0700,0.0200,2.6667,1.8451,1.3010,ADJ,expert
énurésie,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
épididyme,0.0700,0.0200,2.6667,1.8451,1.3010,NOM,expert
emporté,2.2300,0.8300,2.6667,3.3483,2.9191,"ADJ, NOM",intermediaire
gaine,3.1100,1.1600,2.6667,3.4928,3.0645,NOM,debutant
gauler,0.9500,0.3500,2.6667,2.9777,2.5441,VER,intermediaire
congratuler,0.4700,0.1700,2.6667,2.6721,2.2304,VER,intermediaire
coulage,0.4700,0.1700,2.6667,2.6721,2.2304,NOM,intermediaire
environnant,0.4700,0.1700,2.6667,2.6721,2.2304,ADJ,intermediaire
irriguer,0.4700,0.1700,2.6667,2.6721,2.2304,VER,intermediaire
maîtrisé,0.4700,0.1700,2.6667,2.6721,2.2304,ADJ,intermediaire
philanthropie,0.4700,0.1700,2.6667,2.6721,2.2304,NOM,intermediaire
pornographe,0.4700,0.1700,2.6667,2.6721,2.2304,NOM,intermediaire
réversible,0.4700,0.1700,2.6667,2.6721,2.2304,ADJ,intermediaire
synopsis,0.4700,0.1700,2.6667,2.6721,2.2304,NOM,intermediaire
robinet,13.6500,5.1200,2.6628,4.1351,3.7093,NOM,debutant
malfrat,1.9600,0.7300,2.6622,3.2923,2.8633,NOM,intermediaire
matinée,32.7000,12.2800,2.6615,4.5145,4.0892,"ADJ, NOM",debutant
rumeur,27.0300,10.1500,2.6614,4.4318,4.0065,NOM,debutant
assouvir,2.5700,0.9600,2.6598,3.4099,2.9823,VER,intermediaire
échéance,5.6800,2.1300,2.6589,3.7543,3.3284,NOM,debutant
fureter,1.0800,0.4000,2.6585,3.0334,2.6021,VER,intermediaire
portatif,1.0800,0.4000,2.6585,3.0334,2.6021,ADJ,intermediaire
procréation,1.0800,0.4000,2.6585,3.0334,2.6021,NOM,intermediaire
vivable,1.0800,0.4000,2.6585,3.0334,2.6021,ADJ,intermediaire
jasmin,4.1900,1.5700,2.6582,3.6222,3.1959,NOM,debutant
linge,44.5300,16.7500,2.6575,4.6487,4.2240,NOM,debutant
amadouer,2.7000,1.0100,2.6569,3.4314,3.0043,VER,debutant
abaisser,2.9100,1.0900,2.6545,3.4639,3.0374,VER,debutant
stérilité,2.9100,1.0900,2.6545,3.4639,3.0374,NOM,debutant
alléchant,0.6800,0.2500,2.6538,2.8325,2.3979,ADJ,intermediaire
baille,0.6800,0.2500,2.6538,2.8325,2.3979,NOM,intermediaire
bottier,0.6800,0.2500,2.6538,2.8325,2.3979,NOM,intermediaire
chlorophylle,0.6800,0.2500,2.6538,2.8325,2.3979,NOM,intermediaire
colorier,0.6800,0.2500,2.6538,2.8325,2.3979,VER,intermediaire
commentateur,0.6800,0.2500,2.6538,2.8325,2.3979,NOM,intermediaire
correcteur,0.6800,0.2500,2.6538,2.8325,2.3979,"ADJ, NOM",intermediaire
estomper,0.6800,0.2500,2.6538,2.8325,2.3979,VER,intermediaire
généralisé,0.6800,0.2500,2.6538,2.8325,2.3979,ADJ,intermediaire
mordiller,0.6800,0.2500,2.6538,2.8325,2.3979,VER,intermediaire
panzer,0.6800,0.2500,2.6538,2.8325,2.3979,NOM,intermediaire
planant,0.6800,0.2500,2.6538,2.8325,2.3979,ADJ,intermediaire
zigoto,0.6800,0.2500,2.6538,2.8325,2.3979,NOM,intermediaire
confus,19.8600,7.4800,2.6529,4.2980,3.8739,ADJ,debutant
tonique,1.8200,0.6800,2.6522,3.2601,2.8325,"ADJ, NOM",intermediaire
impersonnel,1.8200,0.6800,2.6522,3.2601,2.8325,ADJ,intermediaire
lugubre,7.9700,3.0000,2.6512,3.9015,3.4771,ADJ,debutant
latte,2.0300,0.7600,2.6494,3.3075,2.8808,NOM,intermediaire
ration,5.9500,2.2400,2.6489,3.7745,3.3502,NOM,debutant
rétrécir,1.4200,0.5300,2.6481,3.1523,2.7243,VER,intermediaire
corvée,10.7400,4.0500,2.6478,4.0310,3.6075,NOM,debutant
défaillance,5.4700,2.0600,2.6473,3.7380,3.3139,NOM,debutant
gyrophare,0.8100,0.3000,2.6452,2.9085,2.4771,NOM,intermediaire
intermittent,0.8100,0.3000,2.6452,2.9085,2.4771,"ADJ, NOM",intermediaire
sautiller,0.8100,0.3000,2.6452,2.9085,2.4771,VER,intermediaire
colloque,1.5500,0.5800,2.6441,3.1903,2.7634,NOM,intermediaire
démarrage,3.1100,1.1700,2.6441,3.4928,3.0682,NOM,debutant
camaraderie,3.2400,1.2200,2.6423,3.5105,3.0864,NOM,debutant
conformisme,3.2400,1.2200,2.6423,3.5105,3.0864,NOM,debutant
varier,1.7600,0.6600,2.6418,3.2455,2.8195,VER,intermediaire
verrue,1.7600,0.6600,2.6418,3.2455,2.8195,NOM,intermediaire
chaise,86.3500,32.7000,2.6402,4.9363,4.5145,NOM,debutant
appelant,0.9400,0.3500,2.6389,2.9731,2.5441,"ADJ, NOM",intermediaire
mudéjar,0.2800,0.1000,2.6364,2.4472,2.0000,"ADJ, NOM",intermediaire
médiocrité,5.3400,2.0200,2.6355,3.7275,3.3054,NOM,debutant
infanterie,10.0000,3.7900,2.6342,4.0000,3.5786,NOM,debutant
éveiller,12.1600,4.6100,2.6342,4.0849,3.6637,VER,debutant
prélude,2.3600,0.8900,2.6333,3.3729,2.9494,NOM,intermediaire
gynécologue,3.6500,1.3800,2.6331,3.5623,3.1399,NOM,debutant
persévérer,1.2800,0.4800,2.6327,3.1072,2.6812,VER,intermediaire
retors,1.2800,0.4800,2.6327,3.1072,2.6812,ADJ,intermediaire
tocsin,1.2800,0.4800,2.6327,3.1072,2.6812,NOM,intermediaire
aversion,2.5700,0.9700,2.6327,3.4099,2.9868,NOM,intermediaire
surnommé,1.4900,0.5600,2.6316,3.1732,2.7482,ADJ,intermediaire
amical,11.2200,4.2600,2.6300,4.0500,3.6294,ADJ,debutant
paraître,40.2700,15.3100,2.6292,4.6050,4.1850,VER,debutant
complainte,1.6200,0.6100,2.6290,3.2095,2.7853,NOM,intermediaire
employer,10.9500,4.1600,2.6283,4.0394,3.6191,VER,debutant
tabac,41.2800,15.7000,2.6283,4.6157,4.1959,NOM,debutant
concession,9.3200,3.5400,2.6282,3.9694,3.5490,NOM,debutant
suppression,1.9600,0.7400,2.6267,3.2923,2.8692,NOM,intermediaire
débauche,7.1600,2.7200,2.6264,3.8549,3.4346,NOM,debutant
accrédité,0.2000,0.0700,2.6250,2.3010,1.8451,ADJ,intermediaire
aguerrir,0.2000,0.0700,2.6250,2.3010,1.8451,VER,intermediaire
antichar,0.2000,0.0700,2.6250,2.3010,1.8451,ADJ,intermediaire
artisanal,0.4100,0.1500,2.6250,2.6128,2.1761,ADJ,intermediaire
assagir,0.4100,0.1500,2.6250,2.6128,2.1761,VER,intermediaire
baragouiner,0.2000,0.0700,2.6250,2.3010,1.8451,VER,intermediaire
belladone,0.4100,0.1500,2.6250,2.6128,2.1761,NOM,intermediaire
bisbille,0.2000,0.0700,2.6250,2.3010,1.8451,NOM,intermediaire
cinémascope,0.2000,0.0700,2.6250,2.3010,1.8451,NOM,intermediaire
cloîtré,0.2000,0.0700,2.6250,2.3010,1.8451,ADJ,intermediaire
commercialisation,0.4100,0.1500,2.6250,2.6128,2.1761,NOM,intermediaire
concussion,0.2000,0.0700,2.6250,2.3010,1.8451,NOM,intermediaire
cribler,0.2000,0.0700,2.6250,2.3010,1.8451,VER,intermediaire
cumuler,0.2000,0.0700,2.6250,2.3010,1.8451,VER,intermediaire
flatulence,0.2000,0.0700,2.6250,2.3010,1.8451,NOM,intermediaire
fluctuant,0.2000,0.0700,2.6250,2.3010,1.8451,ADJ,intermediaire
irréfragable,0.2000,0.0700,2.6250,2.3010,1.8451,ADJ,intermediaire
larmoyer,0.4100,0.1500,2.6250,2.6128,2.1761,VER,intermediaire
oblitérer,0.2000,0.0700,2.6250,2.3010,1.8451,VER,intermediaire
ombilic,0.2000,0.0700,2.6250,2.3010,1.8451,NOM,intermediaire
pigeonnant,0.2000,0.0700,2.6250,2.3010,1.8451,ADJ,intermediaire
pirouetter,0.2000,0.0700,2.6250,2.3010,1.8451,VER,intermediaire
pyrotechnie,0.4100,0.1500,2.6250,2.6128,2.1761,NOM,intermediaire
sanatorium,4.1900,1.5900,2.6250,3.6222,3.2014,NOM,debutant
spasmodique,0.4100,0.1500,2.6250,2.6128,2.1761,ADJ,intermediaire
sénatorial,0.2000,0.0700,2.6250,2.3010,1.8451,ADJ,intermediaire
séparateur,0.2000,0.0700,2.6250,2.3010,1.8451,"ADJ, NOM",intermediaire
tartan,0.2000,0.0700,2.6250,2.3010,1.8451,NOM,intermediaire
thermidor,0.2000,0.0700,2.6250,2.3010,1.8451,NOM,intermediaire
toxoplasmose,0.2000,0.0700,2.6250,2.3010,1.8451,NOM,intermediaire
tragédien,0.2000,0.0700,2.6250,2.3010,1.8451,NOM,intermediaire
tuyauter,0.2000,0.0700,2.6250,2.3010,1.8451,VER,intermediaire
laque,2.0900,0.7900,2.6250,3.3201,2.8976,NOM,intermediaire
piédestal,2.0900,0.7900,2.6250,3.3201,2.8976,NOM,intermediaire
hublot,4.6600,1.7700,2.6236,3.6684,3.2480,NOM,debutant
unanime,4.6600,1.7700,2.6236,3.6684,3.2480,ADJ,debutant
myope,5.0000,1.9000,2.6230,3.6990,3.2788,"ADJ, NOM",debutant
orifice,3.2400,1.2300,2.6210,3.5105,3.0899,NOM,debutant
souhaitable,3.2400,1.2300,2.6210,3.5105,3.0899,ADJ,debutant
boutiquier,0.7500,0.2800,2.6207,2.8751,2.4472,"ADJ, NOM",intermediaire
couard,0.7500,0.2800,2.6207,2.8751,2.4472,"ADJ, NOM",intermediaire
barbarie,3.5800,1.3600,2.6204,3.5539,3.1335,NOM,debutant
buisson,10.0000,3.8100,2.6204,4.0000,3.5809,NOM,debutant
fontaine,17.3600,6.6200,2.6199,4.2395,3.8209,NOM,debutant
sentinelle,7.6400,2.9100,2.6199,3.8831,3.4639,NOM,debutant
semelle,7.4300,2.8300,2.6197,3.8710,3.4518,NOM,debutant
initié,1.0900,0.4100,2.6190,3.0374,2.6128,"ADJ, NOM",intermediaire
amaigrissement,0.5400,0.2000,2.6190,2.7324,2.3010,NOM,intermediaire
approximation,0.5400,0.2000,2.6190,2.7324,2.3010,NOM,intermediaire
avarié,0.5400,0.2000,2.6190,2.7324,2.3010,ADJ,intermediaire
décousu,0.5400,0.2000,2.6190,2.7324,2.3010,ADJ,intermediaire
encaissé,0.5400,0.2000,2.6190,2.7324,2.3010,ADJ,intermediaire
enneigé,0.5400,0.2000,2.6190,2.7324,2.3010,ADJ,intermediaire
natalité,0.5400,0.2000,2.6190,2.7324,2.3010,NOM,intermediaire
recenser,0.5400,0.2000,2.6190,2.7324,2.3010,VER,intermediaire
rempiler,0.5400,0.2000,2.6190,2.7324,2.3010,VER,intermediaire
télescopique,0.5400,0.2000,2.6190,2.7324,2.3010,ADJ,intermediaire
éploré,0.5400,0.2000,2.6190,2.7324,2.3010,ADJ,intermediaire
angora,0.8800,0.3300,2.6176,2.9445,2.5185,"ADJ, NOM",intermediaire
apoplexie,0.8800,0.3300,2.6176,2.9445,2.5185,NOM,intermediaire
celte,0.8800,0.3300,2.6176,2.9445,2.5185,"ADJ, NOM",intermediaire
collabo,0.8800,0.3300,2.6176,2.9445,2.5185,NOM,intermediaire
envahissant,0.8800,0.3300,2.6176,2.9445,2.5185,ADJ,intermediaire
prélasser,0.8800,0.3300,2.6176,2.9445,2.5185,VER,intermediaire
passionné,6.3500,2.4200,2.6173,3.8028,3.3838,"ADJ, NOM",debutant
façonner,1.2200,0.4600,2.6170,3.0864,2.6628,VER,intermediaire
menuiserie,1.2200,0.4600,2.6170,3.0864,2.6628,NOM,intermediaire
charbon,21.9600,8.3900,2.6155,4.3416,3.9238,NOM,debutant
apocalyptique,1.0100,0.3800,2.6154,3.0043,2.5798,ADJ,intermediaire
canine,1.6900,0.6400,2.6154,3.2279,2.8062,"ADJ, NOM",intermediaire
incompréhensible,11.8900,4.5400,2.6154,4.0752,3.6571,ADJ,debutant
régression,1.3500,0.5100,2.6154,3.1303,2.7076,NOM,intermediaire
vigie,1.3500,0.5100,2.6154,3.1303,2.7076,NOM,intermediaire
attirail,3.9900,1.5200,2.6144,3.6010,3.1818,NOM,debutant
hirsute,3.7800,1.4400,2.6138,3.5775,3.1584,ADJ,debutant
préférence,12.1600,4.6500,2.6116,4.0849,3.6675,NOM,debutant
bourbon,6.9600,2.6600,2.6105,3.8426,3.4249,NOM,debutant
répertoire,5.3400,2.0400,2.6098,3.7275,3.3096,NOM,debutant
square,14.3900,5.5100,2.6087,4.1581,3.7412,NOM,debutant
défiler,11.2800,4.3200,2.6074,4.0523,3.6355,VER,debutant
fameux,33.3100,12.7700,2.6072,4.5226,4.1062,ADJ,debutant
canne,26.6200,10.2100,2.6057,4.4252,4.0090,NOM,debutant
échafaud,2.2300,0.8500,2.6047,3.3483,2.9294,NOM,intermediaire
pluie,111.7600,42.9100,2.6041,5.0483,4.6326,NOM,debutant
apostolique,1.8900,0.7200,2.6027,3.2765,2.8573,ADJ,intermediaire
saint,54.3900,20.9100,2.6004,4.7355,4.3204,"ADJ, NOM",debutant
bondé,1.4200,0.5400,2.6000,3.1523,2.7324,ADJ,intermediaire
entrée,113.7200,43.7500,2.5989,5.0558,4.6410,NOM,debutant
définitif,10.4100,4.0000,2.5985,4.0175,3.6021,ADJ,debutant
blanc,211.7600,81.4900,2.5984,5.3258,4.9111,"ADJ, NOM",debutant
disponibilité,2.6400,1.0100,2.5980,3.4216,3.0043,NOM,debutant
sonnerie,15.6800,6.0300,2.5977,4.1953,3.7803,NOM,debutant
préoccupation,3.9900,1.5300,2.5974,3.6010,3.1847,NOM,debutant
consigne,7.9100,3.0400,2.5967,3.8982,3.4829,NOM,debutant
orienter,3.6500,1.4000,2.5957,3.5623,3.1461,VER,debutant
préjugé,2.4300,0.9300,2.5957,3.3856,2.9685,NOM,intermediaire
rythmique,1.2100,0.4600,2.5957,3.0828,2.6628,"ADJ, NOM",intermediaire
palmarès,1.0800,0.4100,2.5952,3.0334,2.6128,NOM,intermediaire
pétoire,1.0800,0.4100,2.5952,3.0334,2.6128,NOM,intermediaire
signalisation,1.0800,0.4100,2.5952,3.0334,2.6128,NOM,intermediaire
itinéraire,8.4500,3.2500,2.5951,3.9269,3.5119,NOM,debutant
inégalable,0.9500,0.3600,2.5946,2.9777,2.5563,ADJ,intermediaire
salarié,0.8200,0.3100,2.5938,2.9138,2.4914,"ADJ, NOM",intermediaire
éventualité,5.2000,2.0000,2.5920,3.7160,3.3010,NOM,debutant
ennui,38.2400,14.7600,2.5897,4.5825,4.1691,NOM,debutant
spectateur,6.4900,2.5000,2.5896,3.8122,3.3979,NOM,debutant
modestie,10.2700,3.9600,2.5894,4.0116,3.5977,NOM,debutant
remords,27.6400,10.6700,2.5890,4.4415,4.0282,NOM,debutant
dormeur,3.3800,1.3000,2.5878,3.5289,3.1139,"ADJ, NOM",debutant
poids,89.0500,34.4200,2.5867,4.9496,4.5368,NOM,debutant
culbuter,1.4900,0.5700,2.5862,3.1732,2.7559,VER,intermediaire
parachutiste,1.4900,0.5700,2.5862,3.1732,2.7559,NOM,intermediaire
poulie,1.4900,0.5700,2.5862,3.1732,2.7559,NOM,intermediaire
florissant,0.7400,0.2800,2.5862,2.8692,2.4472,ADJ,intermediaire
vaporisateur,0.7400,0.2800,2.5862,2.8692,2.4472,NOM,intermediaire
exiger,8.1100,3.1300,2.5860,3.9090,3.4955,VER,debutant
manège,13.5100,5.2200,2.5851,4.1307,3.7177,NOM,debutant
aviation,13.3800,5.1700,2.5849,4.1265,3.7135,NOM,debutant
chapelier,0.6100,0.2300,2.5833,2.7853,2.3617,NOM,intermediaire
conforter,0.6100,0.2300,2.5833,2.7853,2.3617,VER,intermediaire
distiller,0.6100,0.2300,2.5833,2.7853,2.3617,VER,intermediaire
glouglou,0.6100,0.2300,2.5833,2.7853,2.3617,NOM,intermediaire
moulinette,0.6100,0.2300,2.5833,2.7853,2.3617,NOM,intermediaire
parasitaire,0.6100,0.2300,2.5833,2.7853,2.3617,ADJ,intermediaire
révélé,0.6100,0.2300,2.5833,2.7853,2.3617,ADJ,intermediaire
seiche,0.6100,0.2300,2.5833,2.7853,2.3617,NOM,intermediaire
sollicitation,0.6100,0.2300,2.5833,2.7853,2.3617,NOM,intermediaire
viscéral,0.6100,0.2300,2.5833,2.7853,2.3617,ADJ,intermediaire
vitrail,3.5800,1.3800,2.5827,3.5539,3.1399,NOM,debutant
familier,21.0100,8.1300,2.5823,4.3224,3.9101,"ADJ, NOM",debutant
javel,3.4500,1.3300,2.5821,3.5378,3.1239,NOM,debutant
climat,17.1600,6.6400,2.5820,4.2345,3.8222,NOM,debutant
expédier,5.4100,2.0900,2.5810,3.7332,3.3201,VER,debutant
prunier,1.2800,0.4900,2.5800,3.1072,2.6902,NOM,intermediaire
photographique,3.2400,1.2500,2.5794,3.5105,3.0969,ADJ,debutant
excommunié,0.4800,0.1800,2.5789,2.6812,2.2553,"ADJ, NOM",intermediaire
modeste,23.3800,9.0600,2.5788,4.3688,3.9571,ADJ,debutant
divaguer,1.1500,0.4400,2.5778,3.0607,2.6435,VER,intermediaire
pêcheur,13.1100,5.0800,2.5776,4.1176,3.7059,NOM,debutant
bizarrerie,1.8200,0.7000,2.5775,3.2601,2.8451,NOM,intermediaire
thermos,2.3600,0.9100,2.5761,3.3729,2.9590,ADJ,intermediaire
seizième,2.9000,1.1200,2.5752,3.4624,3.0492,"ADJ, NOM",debutant
caveau,5.1400,1.9900,2.5750,3.7110,3.2989,NOM,debutant
virilité,6.3500,2.4600,2.5749,3.8028,3.3909,NOM,debutant
ferraille,10.8800,4.2200,2.5745,4.0366,3.6253,NOM,debutant
défendu,2.6400,1.0200,2.5728,3.4216,3.0086,ADJ,debutant
aumônier,3.7200,1.4400,2.5724,3.5705,3.1584,NOM,debutant
samba,7.5000,2.9100,2.5719,3.8751,3.4639,NOM,debutant
hiver,96.2800,37.4400,2.5712,4.9835,4.5733,NOM,debutant
somme,72.7000,28.2700,2.5711,4.8615,4.4513,NOM,debutant
inscription,12.9700,5.0400,2.5703,4.1129,3.7024,NOM,debutant
chaloupe,1.8900,0.7300,2.5676,3.2765,2.8633,NOM,intermediaire
restituer,2.8400,1.1000,2.5676,3.4533,3.0414,VER,debutant
papier,144.5900,56.3200,2.5670,5.1601,4.7507,NOM,debutant
muette,2.3000,0.8900,2.5667,3.3617,2.9494,NOM,intermediaire
renouvellement,2.3000,0.8900,2.5667,3.3617,2.9494,NOM,intermediaire
ténacité,2.3000,0.8900,2.5667,3.3617,2.9494,NOM,intermediaire
cierge,5.2000,2.0200,2.5665,3.7160,3.3054,NOM,debutant
arbalète,1.3500,0.5200,2.5660,3.1303,2.7160,NOM,intermediaire
funambule,1.3500,0.5200,2.5660,3.1303,2.7160,NOM,intermediaire
vagabondage,1.7600,0.6800,2.5652,3.2455,2.8325,NOM,intermediaire
épique,1.7600,0.6800,2.5652,3.2455,2.8325,ADJ,intermediaire
résolu,4.5300,1.7600,2.5650,3.6561,3.2455,ADJ,debutant
sommet,38.8500,15.1500,2.5633,4.5894,4.1804,NOM,debutant
avalanche,4.8600,1.8900,2.5632,3.6866,3.2765,NOM,debutant
écuyer,3.0400,1.1800,2.5630,3.4829,3.0719,NOM,debutant
éminence,3.0400,1.1800,2.5630,3.4829,3.0719,NOM,debutant
déglutition,0.8100,0.3100,2.5625,2.9085,2.4914,NOM,intermediaire
empiffrer,1.2200,0.4700,2.5625,3.0864,2.6721,VER,intermediaire
fortifier,1.2200,0.4700,2.5625,3.0864,2.6721,VER,intermediaire
goéland,0.8100,0.3100,2.5625,2.9085,2.4914,NOM,intermediaire
parfumerie,1.2200,0.4700,2.5625,3.0864,2.6721,NOM,intermediaire
protestantisme,0.8100,0.3100,2.5625,2.9085,2.4914,NOM,intermediaire
séquestre,0.8100,0.3100,2.5625,2.9085,2.4914,NOM,intermediaire
division,29.7300,11.6000,2.5616,4.4732,4.0645,NOM,debutant
pressant,2.5000,0.9700,2.5612,3.3979,2.9868,ADJ,intermediaire
persuasion,2.0900,0.8100,2.5610,3.3201,2.9085,NOM,intermediaire
scierie,1.9600,0.7600,2.5584,3.2923,2.8808,NOM,intermediaire
sincérité,9.6600,3.7700,2.5582,3.9850,3.5763,NOM,debutant
minutieux,3.1100,1.2100,2.5574,3.4928,3.0828,ADJ,debutant
